w_0,w_1,w_2,w_3,w_4,w_5,b,theta_2
3.770700539790501,-3.2937966505418754,-1.8028997427624327,0.17886653047328377,1.6615850482356398,-1.6094700758908855,1.0379924496586,-0.6279696019737393
1.9802228224302163,0.013198877044275643,-0.43991785342201906,-3.4114309307167576,2.6777448349376707,0.8538023794678559,6.220967598009819,0.7815840568952541
-5.832616034852845,2.3769425737136145,1.4525556727613982,5.181217188167621,-1.748392373485358,-2.2244258678730273,3.0009933489998484,-0.22273423899153033
-3.453562702921124,-3.205152941651313,2.7695385637636045,-2.716979671062202,-1.0802003901822703,0.4753493509154992,6.199873946507566,-0.8146013624017714
-4.066670525523448,-0.9874642002400035,-3.322973636660371,3.7003464026914834,-0.9554089210322019,4.764234703789002,0.1612918500934445,-0.6611351764679875
8.39945237434831,-6.030605715243727,2.650220132420901,-1.150197739392069,1.2908964350467953,2.128042628427979,1.5856365216595243,0.5504541078313203
-1.94791064575136,-5.532307963339406,0.6924494869168171,5.416289289610507,4.66007562369809,2.3367608335782224,5.3908955931167615,-0.7311583578547745
0.09831367026971133,-0.5192046424248569,3.119166844979073,1.2538350944184564,-0.544451073206973,-1.5298602244924744,3.062772180257991,0.009497515160934666
3.0000012631983406,-2.3853455774670547,-4.326807635898019,2.993267329282422,-2.8198387978793127,0.7175801843820528,0.8337386468841306,-0.4114241387343947
-4.616769856149248,-2.973441898045935,0.1943254697896582,-0.9060853846954261,-5.040525289087214,0.0384137641920682,1.5886978580780609,-0.6179124873442785
-3.5474142144115817,4.345255865198169,-3.0450810823340713,0.4135980685666029,0.6493517199026994,-1.9962668240241892,2.7005921822722514,-1.7489436398842155
0.3153725525934136,-0.26468794299716364,-7.6022842208513355,1.3443681077399345,0.6695693103363521,-1.5011214157489183,0.2195932428525765,0.02421610452978098
1.7956397662735624,-3.784632336967635,2.2946618050948633,0.6624360219683211,-1.530014661977889,-2.3864126448848277,3.2804241889501915,0.09992000509384029
3.324560446540838,1.7725745230860555,5.884235360983928,1.7296963391608153,-2.672141599611284,-6.72596875791827,2.95787076090875,-1.7576272500177978
2.299487391034317,2.5277789886804776,6.59282419032944,3.233785261599412,2.2181429517937907,0.7202907953928253,4.936986669526728,-0.002026236199945737
-1.6634308505376068,0.23985236815100908,1.361633483199232,4.316968168936766,-0.16665882551245753,-8.345199674449697,3.654095095910492,-0.2899885417982103
2.1148662171186863,-5.733278190715939,-1.2049027265862065,2.550649789135059,-3.001463775468098,2.464166328923827,2.412422492690596,-0.5521661027245005
7.7976489430003815,1.3419809033997796,0.9348200613042734,0.3217476140307139,-0.7232322015447993,0.5561368031590955,4.411185627736833,-0.21053739474401204
4.104704723267792,-1.1741132625300714,3.138338836375441,0.07627374108560059,-0.5071064020726994,1.1604054876960106,2.345287730730654,0.1733433339534248
-0.7392595379151484,-1.476058289987598,0.7669096899185168,7.54536968286352,0.5719623456672569,-2.8826315546608674,6.224597705603441,0.3071837517512251
-5.780976400102229,-1.6015442327315956,0.3149185465042751,6.25597792248852,-2.3971706638133865,2.714770444758812,3.388368920856274,-0.4929349293782856
3.5514469786151954,3.162858828817405,-2.071912774986289,3.6322496886709796,1.7469128598608124,-3.2054944079632537,5.583887215047694,0.4902244692858515
0.30228276155243117,-7.755712716319295,-0.20136932745906003,-0.22465062960823898,-6.243072884590166,-2.537337147410523,0.07374736297192773,0.36745079091947536
-2.947313214938425,0.14532873704133753,4.32128864951046,-2.618317819005794,-3.9071079130937787,2.783446713785018,4.811497369623207,0.5971529514675177
-2.023541572172177,-4.262830226681318,7.223160428647825,2.9897271946810866,4.3606458750133195,-2.827495656031029,1.5461652956169778,-1.5502565155284433
-2.8082301497058006,-0.2222679085701559,0.389931741429502,-7.106747670321527,-2.2651165983381762,2.6106000774813993,4.178975182344913,0.007774869309032595
-0.5465992823822979,1.3558261187049183,-1.3698408205523471,3.1083240238392573,-1.7578379677762634,3.794318046601347,3.3853521910400493,0.1843911099260651
-1.312710858718362,2.759301183488187,-0.3535146553799428,-2.634602460088122,-4.678626290534567,2.7387667477894726,1.6835864165446701,0.21244606488750215
-0.8399733022471919,0.5585672302398557,-2.7898015074470646,-1.1630594775370724,1.102336989085034,4.995995817844138,3.7087057485163757,0.8669272358614001
0.2964511203679875,-0.8950874804016242,1.8813972643080765,-0.7354841633334359,2.0251341755823526,-0.1367917086442538,1.770327492374493,-0.21599982865194944
3.5717427439137595,0.7203423676212645,-1.8534273426936385,-1.3097283048051496,3.9166149813476148,-1.3464187037014512,0.6501616963684989,-0.5605214230829085
3.162210324108584,-1.0728526410990868,-3.373760685683169,2.091983513419662,-0.009223508193183905,-4.7932303964584975,2.030999799228759,0.6596026991410439
3.6297514705398433,2.45038780759468,0.9250565133012545,2.2866693644743727,0.21289496230601332,0.313974246759647,2.9436521107951976,-1.1701187868326992
-0.23708161323527294,-4.332210622825153,-1.9425379629664306,-2.678829568286664,1.8736102701804678,-4.848740784867544,1.3075722668429184,1.1691880168573514
1.4126484673541637,2.2318175769211464,-3.4102582363086196,1.5229088378020492,4.992269721174657,-3.704475734138023,4.707417527146325,-1.2717068966057383
2.231977892120784,2.9587983453365276,-5.059091447111651,-1.3099629846939163,-6.018934142992002,3.6346589407119243,0.3403450198303754,-1.3706363624075304
2.405681533226089,0.43080946854330665,4.403363329719848,-2.322716836969016,-1.1215665776756776,0.7174858251883638,2.9444154184030378,-0.7144396235708224
6.903615553323434,2.3472518873509896,-0.34214171494516044,-3.739854719293365,-3.1510852538928593,-0.7068152660644371,4.678165835431492,-1.6217222463109409
-2.238275037217708,-0.1113972727212897,3.8506000194048626,6.5465626996069695,-0.7432490640736948,1.5786311391799532,1.5990330946664242,-2.0930175992509295
0.25691991114343654,-4.2126144917658355,-5.736885674045762,-1.563083052873574,0.22201080856771283,4.872446679345899,3.5131409049277753,-1.247530452247824
-0.113145265536436,0.4880019592538255,-5.539884241772776,-1.3102968779001316,10.165247020404427,0.9848337077295859,0.006559500863401786,-0.14034296672965865
-0.5366893953207329,-1.1772600478062325,3.295286135376433,3.5214430950489626,0.17171717042832196,0.9781548561613979,4.943161447190938,-1.4338217659478636
-7.509045344736092,-0.026102089934395296,-6.61476654257471,-1.9127982278240094,6.825210209345935,1.4609302893871432,3.8768287358396467,0.34112088798848705
-2.8830771108714828,2.7433903033182316,1.8933016801042324,-0.4754614274096116,5.784696967489847,1.2546739546559043,3.38735219043705,0.20582685212998844
1.1335913109077298,1.2493976295037814,-1.3949858156303423,-1.4380865972218146,-6.153440506823397,4.822497972763823,1.3888541138900017,1.47663999911145
-0.36833031509147385,4.962065091792938,0.9140994062900497,1.4187672649821879,2.3699961515775487,1.282567189683806,1.9433579777098415,-1.6062601923246107
-4.916908440093119,3.15359267585588,0.05298597711265144,-4.433854977236856,1.2810630137275556,-0.06767593942543033,1.2905373063489214,0.6553602499160572
4.068233733919789,0.23057022690682477,2.8148244006587935,-4.801011211351012,1.971261756361267,-2.30312032948567,1.4716203425362127,-0.4063981943542848
6.818083996462122,-2.579152035011571,9.673296210811216,-0.6728066714672455,2.2560895549709623,0.20552742907500848,4.418319946652413,1.53177425804623
1.9663671094795598,-1.6271932299920042,-1.8148780514560185,-7.77060810422419,5.021530959900233,5.3876290532030415,3.670161055946867,-0.21092961371988045
-2.5197868876088894,3.6749512626499454,1.606868482702455,4.243012429383877,-6.272060971651047,0.9416517795372433,0.44876308123135616,0.09238203219557847
0.6736465781123869,-2.2449244215364352,-3.8539267775570707,0.4279382417581684,6.50527765050547,-1.8544736913769198,0.7081129081410051,1.2933384463516326
4.351938023904632,-3.35025905701555,-4.530157578809664,0.6716825099551498,0.7657475381841354,-0.006618310499789656,1.1216474399972922,-1.3140752320945859
-2.938440273255885,2.5863891665802785,3.927478627807039,0.438446695549439,2.0583766811945416,5.962797077834097,0.5540122298095356,1.287905364168386
-3.656133309193388,5.551430428889258,2.969592972071526,3.509142094468935,-2.532357279245436,1.1593371972370727,1.2466532270153816,-1.47505513658548
2.2828281435586724,-0.6882661515094957,-2.290833048647309,3.5623007897146697,-1.1128653936119826,-0.6006750225319728,5.986603454084656,0.8622533597437618
0.02555272616254435,-2.5278276086168905,-1.2858332648226332,1.9366008241707888,5.377433690533932,0.8885684141628551,3.8979431370929856,-0.20310011056623625
-2.9195107584388693,1.5209857100471307,1.0860876224956908,-0.32133708798613186,-1.069782487851408,-4.2999990348111305,5.996496398043165,0.3481734121639592
-0.1948200746365429,0.3271670275832788,-4.92229023190991,-2.8862508220762355,-0.861538933687744,-1.6132648318500138,2.5616973074974716,-0.38049158102681874
-1.6167791359918569,1.1726378989737571,-1.105803806760849,-0.8030056980111605,-0.052222793868027334,-0.42019172880943145,1.8710660661041376,-0.009691815990540729
-4.118694432524721,1.5243635591524594,4.060164716849393,-2.4180913976605387,0.04509667570417894,-1.560259687715343,5.36756125211644,1.8576660514056795
-0.2499046514830422,-3.434192130369,1.9267102215186127,-6.046583516476568,2.5363008177943254,1.1072750223991048,5.222829451444638,-0.5941571289885512
-2.8054227363585618,1.1715486762347145,8.168732483390901,-4.910792480788031,-1.2173908334829993,0.7126792171356622,1.6909986021504806,0.31015461597990474
4.3090540326100735,1.6586471079621943,-1.9603690374680072,-3.205382429590208,4.7271990190778075,3.776550503356952,4.716797636792573,-0.5913369255598258
2.1506139227977332,1.3758693579258474,1.9781932782466727,-1.5003030591344801,-3.973109061564965,0.5739388715885567,0.999899687616628,0.1438386748913245
5.864369652848561,-1.675986811342399,-4.566327938665675,-2.634442153159571,-1.6158077646240263,-2.8659328067454224,1.2809671442689587,0.5387198423776742
2.9844384157856303,-6.655065193230837,-0.023680298958280097,1.2621651694153615,1.2517478380941638,4.317884516952201,2.464780796423809,0.4790686515173104
0.5403523691546225,-0.6647503059444497,2.6829787150788245,6.1096994649492045,0.8246682064410474,-2.8029913102529376,4.7988802478760135,-1.0809803980517438
2.958500316267192,2.344992295393541,-1.1457436207181444,-5.5986419668094545,4.583108357654372,-6.889041782387648,5.678385818783715,0.047429697589742734
2.80679047065713,4.52914115794727,0.43315535963639185,4.701370274144892,2.640691130095925,2.281702968887366,5.066656941608087,-0.26590092009369576
2.6862945424223916,1.0794128072676377,3.7709240729043545,-1.345878725732127,-1.02337974574255,6.292841087140991,3.2738589234160793,-0.2649351058040752
5.470794285069603,-4.760513971662029,-3.150371007507248,2.817651501380563,1.7899879274259398,1.5115688225278232,0.5279956100906297,-0.860465192786839
1.9665792676163707,-0.6470783184603197,-3.9412286488842785,2.722134943939475,2.9190840236266182,-0.6853122754184356,2.9331401972872033,-0.17761066206032566
0.6474240256798657,1.3151348143088473,0.0622515540508722,-6.3230304929894645,3.901930264491825,0.5322387147068427,0.9612301171668517,0.3306011411392926
-1.6929070447479404,5.170894120339251,1.5645596502227552,-1.6819309572144425,2.720562290318154,-6.516124443090544,2.986424735688001,-0.7531666652661932
-0.31553093659807097,-0.11938436676670042,-0.5143257966603233,1.3923307314447984,-4.911235545263217,3.0684732416977947,3.41565612483839,-1.2209012006220459
1.8704749690278897,0.7621562493800469,0.7302182893844121,-0.417978735811952,1.1520910908857378,-2.882700116836256,3.8599968772206417,1.4965648109262548
-4.026395279613761,-2.753104153489453,2.46845526120047,-3.318632103074432,1.4631860937903425,0.25666616609967036,1.5091249450055888,0.31022073447613113
0.4521814605819396,4.212618585971964,-0.021787245102983046,1.8660918068883485,-3.6253234848628453,3.6652697403847143,0.7831694801538741,0.9633866560128952
1.2304352851453264,2.639716253296946,-0.5307982135732741,-1.9159096781617833,-4.622724134413113,1.514010274881129,2.896118166617115,-1.251270084913108
-4.395024044009077,-3.758426961585277,-3.2457193216506464,2.2974924259260545,-0.8306710154998102,-2.408189250029086,0.1968492575095068,-0.9168238746806386
5.368571173647416,1.3711691672816146,-2.888087907958827,0.1732696253112243,-1.114124094139171,-4.21844821114364,1.1322624244437445,-0.7802140265891199
-0.5994378951596641,4.1383354320865715,-0.4802031425799974,0.5124763091038924,-1.2492578607945772,3.9197392097973336,0.20327236794742815,1.2362992554849932
-0.2826757509011083,1.178038368483164,0.3173345403744986,-5.1857044383864155,4.544173607437286,2.872867220904932,0.5036894471279687,1.4259804357832104
-1.178964457192865,3.510805225318365,6.193994934001525,-0.6460139666743732,-4.726964465761976,-6.789604317269782,4.540814332150103,0.5535631937485299
4.79870922246428,-7.311572899549236,-3.4665951677036584,4.350793839704976,1.1555971752068102,0.3341036644254659,1.870595671996123,0.7853950933293641
0.47832998394471,-0.9938446926039468,0.9231553671311856,0.392452829395768,5.457093989066622,3.2958810340830422,1.5458154419375403,-1.4794720035651052
-0.6926861490589935,2.1781582838077433,-0.6939994019267751,0.04753562361935304,-3.287416240056657,-0.33283664845898764,2.9312774323909543,0.12144801705965326
0.33595818525706245,-0.23176697623307324,4.344714905881794,-1.8038284664209947,-1.074202421626892,-2.122739874722779,1.0655228751178971,-0.6871301467728861
-1.4982358686690362,-0.39020490756220577,7.879244023934106,-4.105489907981397,-4.351835855199863,2.0373963010357583,2.598115064956498,0.9211475266370279
-2.3772434385908565,3.571836948511919,6.463383176811843,1.3980651216009232,-1.4505808101397848,-4.387071125693913,4.119688243685445,-0.23764754027065454
-1.0780780066852023,-0.5264716359960235,4.297004568892885,3.2467154120349666,0.5135757459767214,4.940629542581098,3.935095518778456,-0.0729977717709051
-5.650268550356654,-2.6905920889920836,1.6889831538030675,-3.3749665647100744,3.725190578007298,-0.029809250459563875,3.986736558423482,0.834160446658747
-3.6720254649209347,-5.0016566334034875,-0.7260142914283918,2.606666034093721,-1.3435211202749249,2.180299638869625,3.059825887164687,-1.8646387760703418
-3.100837922627768,-0.9371406287887141,1.7390894329623483,-1.298433091895621,0.5754185191341276,-5.427470282656878,4.108989953227748,-0.024935843651396946
-1.3908823060225748,0.06488768983880067,7.438316986849496,-1.1795856296935978,-0.5895420500986824,0.5776846846876009,4.342151212046844,-2.094542409919751
2.0840061245011374,2.2186131720533697,-7.113576175409701,2.8634697638788515,6.974622320599967,-0.12659519101403335,0.8912759630020257,1.4876622773541077
-0.4134032716911648,2.5418180722496335,5.519623872501343,1.7046044600955013,0.22779390211642414,1.40668542355041,1.0587520331165572,0.22304036405759284
-0.1296618182878279,-1.3124191426127616,0.9530965057698664,0.8369981503064308,-5.589694669422424,-2.369124361334196,3.9626641434797953,-0.4595308787375541
-4.658732004382346,-1.932598310616635,3.5022759533976275,5.433392496575871,-4.852299567182776,-0.16227760769185787,1.0172134225512905,0.6782912004542616
5.239553727597076,3.504845366477397,1.411273444921407,3.3938799568456934,-1.4170996771523074,2.145710705072953,4.95414363871603,0.036643457851411154
-0.10537373633630226,-0.7624320150775281,5.831420757862636,1.8091580998606047,-0.2485484310103554,-1.2133981053287537,0.9654921292888217,-1.0952356089751274
3.1773129517362326,-3.881592595147757,-1.2005130758627756,-0.21118804014204573,1.281148618235211,7.0816945948171846,5.98460806102044,1.5984586050934486
-3.1552044466050195,0.6657599082631781,0.8799593985255457,0.11504215953584088,2.74672069791612,3.2609058316751653,1.0986852827854094,0.6307559772333408
3.057734946696208,2.629361415909542,5.423883421662551,2.230510740093313,-1.503565649117081,-1.3998327719490666,5.168749852701386,-1.0304708240944225
-0.11603470168538244,4.458631877900049,-1.7724618490459065,-1.9580093019065212,-5.472031210633838,-1.137875300388245,1.2658928814166013,-2.104023641957594
-2.944312728783322,-0.195756452687843,-1.5103444283944925,-1.1898859354749352,-0.17792892969278756,-1.440428602687298,6.038958271727033,-1.312339768337726
-1.1254081873350863,-1.9016266187588842,-3.3134548345476187,3.461032377692816,3.9618596757764353,-5.206883138319455,3.6249971360680586,-0.6376503121230213
-6.488698968663573,-4.070349726378167,-1.217791064720965,1.0538464117217587,-1.6727903515994413,-3.0092138837280524,6.097117408476416,-0.06998188748726172
-0.8278548642859382,-1.146745802961847,6.569216009907773,2.314754121530544,1.0267736369826543,2.3929496668822416,3.5936907816109165,0.561221287667082
1.1511375932224759,-1.7556379158461821,-4.21193445852709,-1.8213146443037784,2.7783260566005126,-0.005211709347779349,6.24837326300956,0.530688098720947
3.573773757053232,6.861973119658324,-4.4574028356787405,-1.7950029036896673,-2.8147697336736677,0.06044009507285393,3.259515189703986,0.5652684600708965
2.456802759870265,3.3620326214619576,1.9112384372606221,-4.606536060955328,-3.5435919601790165,0.8417173927894525,1.8758403052874464,0.2833356238860748
1.672338222852866,1.9011585845800203,-3.1388625340478313,-3.261752457072443,-0.8967575299886348,-4.0526935267714155,0.7571884613397435,0.8074657677603699
-4.22190084414189,-3.14425528638776,0.3665383158112867,-1.847264012849483,-0.4246890080447686,-0.0807482216048529,3.5185592140932127,0.7314936837116585
-1.679957493075172,-1.798326095396036,-0.050108524200291826,0.6286881971116336,-5.992253164046931,4.349635277281382,5.734713528794131,2.7271889118028487
-1.9040787765514338,-0.10562688240946183,-10.219063688038318,-2.020128735682714,4.837171070030134,1.63843377908065,4.088468522762649,0.1886413913946301
-1.024344355036705,-1.1801625180505095,3.168607145771912,1.8721815141059055,-0.4718182430213122,-3.0251265535274703,5.930131666855126,1.2544804761780326
3.001812396839196,3.8157825333952644,1.987104940391321,-2.9918898632750683,-5.5780874274263486,5.014940418729838,5.689475207804697,2.052133842479249
-1.831789459539481,-2.461126071363434,-0.698404997567498,3.1720322452421033,-3.9259423248341303,-0.4342173177205685,4.863746781217878,0.15579858090865173
1.7263991875409377,0.5093744250615874,-2.509357650355524,-0.8279491984961628,3.92515582872768,1.0777739004755478,0.9378042978980716,-1.2475658489338026
2.000297687242521,-1.64663931696543,2.490350803832733,1.4907243859414652,1.6532800664424723,-3.0584928674383187,2.8392782871494697,0.034281684552201735
-2.0207006550182274,-1.8633819127898574,2.811040375925345,-1.8614866857986905,-4.59200266407392,1.2981987863479791,2.5338750047695076,0.0026593420452329817
5.649324518598239,-2.302584469986564,-3.375320902069267,-6.620653055418251,0.48448466940021595,1.9750352585967272,4.517135447992742,0.07647756277098017
3.529147461648609,2.5456708677337936,-9.170075031722208,0.4435332829765706,0.5927417355229775,-1.980828774052477,5.9157913550161005,2.082783443441219
2.3157658079774768,3.9507568924132284,3.8628273923716194,-4.708295829036601,1.4870254356807202,-0.5865887472124655,3.5906418105135876,0.6801346273139176
-4.493585027762077,5.086811649364523,-0.8071902720474385,-1.9587616787171607,2.4710269408180685,3.055405096424848,2.52751996974416,0.08426946608515887
1.8406232495668249,3.017824287593399,4.522799323794064,2.7951659653435574,4.813964345429546,2.41040989855313,2.739092352481588,0.25594997201022324
-0.6061362421536668,-3.2135858064578944,1.260815150326597,-2.4511167958483875,2.208625195525169,0.44276156998753863,3.6136772592966273,-1.7967289577435384
-4.487915312594487,-6.096906641134815,3.6322401459905973,-1.0314755050380082,4.708429741573048,4.232654243947524,1.2852622944381167,0.1396749406715063
0.09009595812756124,3.618681649826516,0.0350647159763669,-0.23732097619480086,0.32054687463720155,-3.70941920328147,3.98478985539481,1.8443719008822121
-2.5783713047585994,0.7095168468835962,1.624044830686079,-8.159375160517055,-8.022740805315893,1.4170108836289945,3.1619639052455515,-0.9843867388864884
0.3366213462536704,-3.4498134845590633,-4.351014614055428,3.5095931057203407,4.186745481104556,-2.2414535577743187,0.5207281719250881,0.4641426803781881
-1.9982994500435385,-0.41483283194965853,-0.7485735532829098,0.8163322254364159,0.26665522846379097,-0.855461016713149,5.294716152559236,-1.3121417495773666
4.435592357173637,-1.4697670902265692,4.311517676805368,-5.948107211207839,-1.7783715013667305,0.42412641903368514,0.14218142634027536,1.0914078233591133
-1.6192417442814417,-2.3325012516557813,1.7171334140387733,0.5078193317969983,0.06941394561860494,2.353568143444954,4.046708357069919,1.118718448664527
-4.862792805181222,3.8993090909611103,-1.2957194167488015,-0.38320343247792527,-0.7310461059221368,-4.971682428587218,4.18751297400779,-0.12055729479098275
2.4767373201739113,-1.6946516780465193,0.11299315043012333,-1.3883325538449636,-1.5879442951583642,-0.39353878725547103,5.372408503589112,-0.7526731318927976
6.401192371503686,-2.802833867526802,2.2755971499678576,-5.303390240978305,1.7518667897970668,3.6053896904354787,5.193182744539408,2.6888952433868707
4.329603340728368,-2.466947501223246,1.5023774271804116,8.524939956046659,2.5334498629030286,4.009259360097578,4.351588684598286,-0.9293608064359767
-0.8927540022301778,-1.6466813576801917,-3.4730508270866074,-1.304914350472585,1.2917191379934299,-4.322896861816882,5.245501518788813,-0.914750931953753
4.461856448288789,0.4955608146028597,0.49264719845356614,5.819740284495727,1.2588663616085718,-3.5794813143889135,4.851540665357572,-0.976918125466053
-1.3870688215622056,-0.6037350333909658,-2.073635531047458,-0.05952995163468727,-4.715009083016604,2.451247929199524,4.126401262944223,-1.4350997428404964
-5.84719433617626,0.10738414170124502,2.9545668807642844,-2.0920080192378427,2.7461245060077095,0.6857166046950771,3.3199451424419917,0.8734766484489452
1.183559519875652,3.379039105703412,-1.1075735491031264,-1.5366256514373766,3.507210449724778,-3.2706771801027603,2.6088110552296406,-1.565879307372548
-2.789450980665169,-1.841949585611946,-0.9928936700553503,-3.3597792307449255,0.5932422940812117,-0.5094462759902533,1.204019947968994,0.353493135074867
5.9266217251344795,-1.0566298729217725,0.604140181461899,-2.9868848393525034,-3.271503586119477,2.8679089221470737,2.717693262037426,-0.7372633701757982
-1.9882489284770797,-3.755078114530197,-0.6816127707411032,-0.11079583896662647,0.2989840402485438,-5.232821602889527,1.7019209855820154,-0.5256399623423549
-1.8142947697694334,8.137657983423072,3.896775240071134,-1.6650783370384514,6.523916076304837,-4.744337227155758,3.6512123488310904,-0.07138476046851926
-7.075099230713146,0.995366197726151,-3.5380888842629328,8.2549853410962,3.2839307978028183,-1.1864436929988362,1.7132975937938502,-1.1798254738121787
1.0279889411426928,-8.282265026279841,-2.4337351383162904,-2.8675189174541496,5.472758596543373,-0.5006473125596356,1.8212130812292386,1.6936514174953474
-0.9098403403225963,2.9502013984693014,-1.0744257786505649,1.3121369737572184,2.3285821914476195,-3.736920843884022,0.7204712992058301,-0.6805328231616405
1.6246704142522348,0.049584095793597384,3.353396331937159,-1.1486884276938527,5.874357623953415,-2.44804647129005,5.539170535471068,1.4498702967505936
1.7595313685838165,-0.8939508061303757,-1.9894247334794988,0.46088400879750646,-5.9798183148277975,3.284617505892821,2.2492900702010403,0.9659960357109073
-1.770841577867832,-5.031995798850604,-5.956652678702062,-3.216336336061915,3.407156984473745,-2.8346688631546435,2.1206987834814943,-0.23339432023355222
-4.215036689690511,-2.6152113604988525,5.725884961705593,-8.223394692220534,-4.6607829528319815,5.060824356565775,4.0111228378598005,0.3626853527417345
2.294710690040444,1.2162677804909265,-1.458469822855192,-0.3542706169313134,-0.08156927003878704,4.888933217903975,4.87385302861589,-0.8398258415773672
-1.1082952968539592,-3.022217933664681,6.277982697870027,-2.084320243313003,-4.788157368211407,-6.0962755418838785,0.5717663464970741,-0.20895693109058996
-6.5833860141065905,-3.316406502153417,-1.0042252558589666,0.7614901061865832,-0.9173428335216366,-2.446957670935805,2.730010714241084,-1.725161447041551
3.1718777076095246,-5.359837509074178,-4.558039778514358,-0.47765633039226346,0.4491866754329271,6.206000969028661,0.524217257120881,0.41499155842239244
9.101322482728852,0.5170922769238195,0.5801508335050257,1.8882226144142638,0.6123822067580569,-1.4721041131170396,5.3242362048885346,0.24777586975040802
-1.9487407010861522,1.553013810386872,1.4966200046130655,5.954021956114136,1.2276711175978363,-3.262842615569018,0.6296047883446619,0.032109928340069586
-1.3913604580133019,-0.29393884988045704,-2.1151099879327564,3.711767134068178,1.6396449629043062,-1.9050391370564377,5.1725468853794965,-0.5175170838351866
4.193671854596509,1.4980854507108963,-3.8817463272409922,-1.5639995636077784,0.5799420884507588,5.945965484835389,5.60038880086764,-0.9746964128988992
