w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,b,theta_7
0.6040804397465984,-0.3891273368700237,0.7193298440568655,1.257468398636976,-0.9268844015238774,1.046450558731595,1.6937704262460562,-2.9859641033939406,-0.505651103686387,-1.9019326248096688,1.174572444584646,-0.22178487615585107,5.494876760669056,0.4967776494069711
0.5861769404621047,4.404426631386691,0.054141411727747016,0.4942041833964849,-0.6176848400045527,5.155906564959696,-0.16550009560454912,-0.7450071378608323,1.3628179162425316,-2.1442079190808547,-3.245356419700845,1.9006589772480997,2.798921884063039,0.5915951358962653
-0.5754778965989816,0.8173823843469962,-1.1603274550649259,1.138425080880678,-3.641781094163039,-0.7363047353314944,1.52913779999944,0.8437322107031694,-2.7924947201703736,1.664678690872654,-3.8614579354220133,0.4909024093394916,5.694320839628585,0.5333980948883936
0.7652557904124042,1.1358493801826433,-3.0933971556746442,-3.638065210218197,0.1526580471064792,-1.6462720650613782,0.7644389035959871,-1.533377342441262,3.211432482390801,0.7853010627961222,1.1488208946308596,2.3133647675126685,4.775251204274152,0.8333997928982483
0.21748903838278855,2.6367605352678245,-0.7040455563931863,-0.06320144144945644,2.623657607173131,1.1790535835892153,-1.1581848491409998,-0.057159937792232246,-0.3281711130763143,0.8903305575625325,-0.01283803397465078,-0.5126908102471721,2.7117285571043723,-0.1803288670081645
0.1956772092136545,2.907393410319309,-1.0876383891015726,2.3916101553022533,-0.5766959756466364,-1.4203305532167627,-2.77709960731823,3.1484989652733724,0.05311297731376778,2.3195614805824345,3.558324664110681,2.340913945312283,3.2970981732916607,-0.4924025457912065
-1.1370643984164208,-0.3803522328189452,-1.632125747765025,-0.05546008960939473,2.482978681190093,-2.2459676698433744,-0.052128602474797205,5.669629592504632,0.16043648574966687,-2.0489131005141665,-1.164717495934865,-2.1877216114075417,1.0579986817205673,0.5498979830875689
0.30099039572928615,1.0793152625729983,0.053037387874503815,0.525363354555411,-1.5026116374618508,3.3006243077023387,-1.8408170379222537,-4.432455107116601,0.9088284709377591,0.8711687158468792,-0.8643292895566435,0.6451828874714356,4.000831108450079,-0.14364415217690935
1.7228408843254992,2.2847860777436857,0.15950651972400415,-1.2103652835513983,-0.7904201557781659,0.0794609736405233,2.121904740470194,0.9267490243606523,1.3124849514882773,-0.6477078811986985,0.47428509995634943,1.5271854922555899,5.170347905243597,-1.6047588770277383
-4.54498149328336,1.2695286309730835,-0.09312995488112787,-3.974160469440597,-1.983183223745555,-0.9461634850054587,-0.37624986282695155,-0.5239257436575444,1.3527571856077787,0.424859334998718,0.8753611590952317,2.9447905379776547,5.684454388943579,-0.7499816067212116
-1.555067021137548,-0.9551121329027098,-1.1867053972699106,-1.9393148415346393,0.21278769997773683,1.9939418150465313,-2.1711842099974334,-0.9878006101288738,2.13212059673185,-1.7807679555344489,2.748321676261823,-0.982915469370667,0.8436345923112827,-0.8914752539423114
-3.3875255423459456,-0.84021165624293,-0.015835355951937764,1.93569596734025,-0.6980503379376867,-1.5201738534369702,4.0240192440208125,-0.18655134677626478,0.48245622935404836,0.5301193689269381,0.31881403361697414,1.2796732763255423,5.393442880537731,-1.8856104812668393
-0.3592073041143393,1.3722770720527686,-1.9934842297791544,-0.29508762900308855,-0.012315059421483492,1.0518071358202543,-0.6140889804008256,1.3267598565132621,-0.8813788159566321,-0.5013024502306082,1.2504272689256997,-0.7806013631547817,1.6268422003120582,0.3601498488840972
-1.5461279134280124,0.4693155982226381,1.654335854879465,-1.122933124750091,-0.47371025657296156,2.8597542451283977,-4.2141245608085,-0.0834122435195524,1.1208831015925589,0.603326025557259,-1.4510197630896837,-0.3619813234476005,2.7186810204719936,1.740679187788656
-2.287476540941715,2.0938330207060805,0.09645072282778681,-2.91888142890084,1.1481049857954417,0.37183830828416586,-0.25718309176133736,0.6205185177673531,-3.6862400411605143,-2.161202484358768,1.0112695744596105,1.7428538463150145,3.1901823246662606,-0.13690276507138122
0.148666391925636,-1.5264288728297688,-1.1483828059582744,2.8981666181806958,-0.41981745682053284,4.07361058573294,-1.0765490796700992,-0.40168315412493566,1.6086896532202213,0.02436717417664005,1.5140007101408337,1.3805776805671242,0.3592749111189099,-0.0797631652096458
1.053118531844475,-0.2753179785086127,-1.6148103106849947,1.6186156572015447,1.9879504991222874,0.6733285359633429,-0.0998478083532673,0.5036922653281867,-0.3029174093764864,-1.0401838911514827,1.889928107684352,0.2200618932653412,5.889990155920489,-0.2250380763141308
0.5017533617826831,1.3416368709479625,0.6472534992552053,-1.7765936464432968,3.2472251801475984,-0.6505169945725818,-1.170291744514741,-0.8224576368545379,-0.612623154526874,-0.09533752554918283,-1.4771374870125258,-0.011390890756067706,3.998323014898323,0.7101295491438057
-2.044293716932197,0.19218713353838018,-2.063812447662974,0.28342928631768965,-0.17207799911157004,0.781144259430559,-0.8331883197989025,0.9529270992616877,-2.02255280126978,-0.10636548812719401,-0.9587788624142067,0.8331050585649306,2.957020482624996,-0.047825774067387625
1.6256539545307256,0.4395771584434353,-0.48078571790075103,1.0832473839329329,-0.40214854214674156,0.6776496878537124,2.5455104579701007,-1.7330703961207148,0.6862897285867668,-2.7880202479740603,-1.3884294399458312,-1.166681957598343,0.92383358267643,-0.9449012119931176
-2.418143337728937,0.5954460930270564,2.050379260057145,1.2539204937382926,2.1299477211087106,-1.510448141163479,0.46600945926093285,-1.7623477304435102,-0.17940911075336363,-0.7739430540136553,1.1672385917627506,1.9824326498924838,3.6312518212724867,-0.9359893693440929
-1.0325955250757222,-0.9920301710474976,-5.903210614699605,1.4047592010649808,4.718075859660651,-0.8262650751588534,-0.215481030104286,0.134075167442063,-0.14932453358468,-1.8221387571809022,-0.3787651529445278,0.8831604686517175,0.5625979535234565,-0.05906752622812168
-0.8906595462514387,-1.1213982492852534,-0.1746737476844851,-0.5979434859991548,1.433727754258091,-0.7304751919094938,-0.424452675088825,-0.6720924642373348,1.0603628324586218,-0.28215657801464644,-0.3760206894078268,0.5997643224164142,2.068523559322535,-0.09192713070303664
1.0311001830747375,1.8522862936929578,1.0936177335609178,-1.4787221758514044,0.5056527645297341,-2.3571635869745684,-3.618734621773739,0.8981330708158608,0.5097952855700659,-2.1850436914069413,2.5985233329500526,-1.3022810803296956,3.6340879540475965,0.6381378521069546
1.2652451967169414,0.643873267034086,-0.3395380574354868,0.05066617969024299,1.624796747660944,-0.7583470715322042,-0.32290646105693066,0.5960621467874699,2.9960988038141596,0.1537058236121816,1.1657556626615662,-0.17145589973473868,5.846396818488842,-0.2346790500818394
0.8517245345960291,-3.066004841009013,0.7675051227877943,-0.1897097686380364,3.7671931888679286,-1.8102673837915584,1.3182637094011462,-0.5098727144192051,-2.992303963745252,-0.8523395489085791,-2.0696386687397115,0.25168761900841796,2.4134528659675984,0.6224534353716719
-0.8666126016343239,0.2758922801118204,-0.3342670797407465,-3.289877911843664,1.8142183853033127,-3.1902205255121703,-0.7614309156559931,-3.377290911920152,-2.280874498219307,-0.42370322313934533,0.48082062606347503,-0.23537174287915613,1.5749587010681956,0.10920336025183791
-3.339973961754228,-0.4255601208031355,-1.4024941775816029,-0.1266677742493841,1.1409054900794877,-1.4983734952483998,-2.2556606013503333,0.7679008004375097,-1.1674392232465158,-0.9058580614586548,0.2248592684702199,2.738867999273071,2.5938248281344123,-0.17869711310975336
-1.035718851479791,-2.521134447725984,-3.8041672880165467,2.4652002933445507,1.660222537862103,1.14363551096864,-1.596491347683938,-3.4470372690099826,2.1912684930779696,-3.3026466923521065,0.30366170864709124,-0.2577224956101203,0.3537236748245976,0.12531135802173676
-0.8289028716516205,-1.0695581677055825,3.7655782773693747,0.7735712844826369,2.72806643803451,5.4326036891668865,-1.667686845098276,1.6639599175733943,0.4302895314918731,1.5189599253298967,-1.3511065273960725,4.105701152145448,1.4871109688527937,0.3398480182435831
1.332588043216166,0.2723035111497915,-0.915278588319725,-0.19693355938693738,-2.3269343165611724,-0.6401707203140902,-0.5655498964971053,1.203406840052985,0.915742472644199,-1.6264774497885768,-0.01079609313156794,-2.240146674670361,0.5286402979356102,0.9042637255522094
-0.5017999883079839,2.622603555003624,-0.4285750073185573,-0.8645623393108021,0.709053227992965,-0.28458934867422786,-0.9931187231343738,-1.3227049661155377,0.9627722819684892,-0.4292442618691638,-1.7243154795488145,-1.2156343001702092,0.294206568108806,-0.8069706553138664
-0.07782290130631392,1.2051154172166887,1.3012179633150343,0.4342039935773975,-0.9504634894750258,2.0094283737465997,-0.144343088684452,-1.3358489530709017,0.4522084923473238,-0.9347362520694179,-1.4946355433662626,-1.7092270615336018,4.4392177242064985,-1.018576724882014
-2.917322323268754,-1.131114770593408,0.0179371888817347,-1.4459111620284324,2.6323358868498143,1.5037999050167858,-1.0181673895259602,-1.0922301057174775,-2.2852606046903956,-1.4292736295055735,0.8881258573387826,2.7315291044027106,4.163729309594175,-0.5947296314018956
1.5843380895651558,-0.004144320979190309,-0.5198559831703949,-1.6800457849405486,-5.714039986080686,0.7995715251637867,2.126415261949131,-1.0217634571087801,-2.488983305700564,0.9465103109279327,2.1505518618023705,0.8631107859658121,0.3844257545107471,-0.024683306729363967
3.9787822081831035,-2.520669687805126,0.35133228559259166,0.18784470971433578,0.9173502027246783,-0.7971949355435983,2.4200474292798986,-1.4390734389186441,-1.8691842258464524,-0.20227253866752268,-0.8791158779664787,0.23676415738189244,3.3617403803404433,-0.22720928298450987
-2.00505784154504,0.841906889914999,-1.6332689164144019,0.22768750389460501,1.1577195820831476,-0.4772371309204205,0.29983967262317623,-0.097818011285063,0.6883634078089975,2.3273252247407283,1.0568904095895166,0.9884881973131309,4.5220162170233,0.7422316665610135
-0.4783625569467259,-0.3084253378991614,0.33324949069342624,-0.17521601830105643,-1.6405723518681887,-0.007821577993538128,1.9623596329521817,2.484462548379518,-1.543757375605676,-3.282218925600189,1.166232375855618,-0.6283394421065119,1.3777539966776784,1.4574342731751384
1.5039472553444142,-1.5545169976986772,-1.5098465248030521,-1.3009698519795405,0.5042501569442289,0.5934778496672086,-1.9235935932053225,-0.06940135070942854,-1.1120740065654156,0.5546753451945738,-0.0967612824355923,-2.090834279872957,6.095041079317094,0.195868912527438
-0.4898275670839212,2.945370157965649,-1.4150575507686824,2.385192273157027,-2.977816822876131,0.48312460693514825,-1.0972719169893606,-2.682868862789633,1.6478306589837608,-1.4037623919797837,-0.3612261971763516,-0.33396564901908,3.0849890722337685,1.4740647492903576
-1.5868650853653194,2.6820206745885433,-0.012163252695907652,-0.5269729448922261,0.964925268565713,3.022915746268069,-1.0119327702343606,-0.14322853222210688,0.6548495062864923,-0.3680863100920638,-0.7632896629918284,2.381864284086656,4.702735053595675,-0.19989107567283182
-2.1803446932873642,2.5674171609289744,2.171099007832952,-0.6945545972267951,0.4202428042336561,-0.08124279045779491,0.7315608952164828,4.292622060583522,0.32735404331036067,2.0094922935714172,2.2203092511324587,-1.1830386075725086,0.6548518495832678,0.04952683309101835
-2.4125945121837393,0.22964590579613392,0.5098520762101827,-2.186806034783927,1.3152238475664872,1.3781536941016428,-3.6302885790783908,0.9200074656669679,-0.37980578755442995,-2.2234839919454483,0.5591520074377897,-3.1208788402920336,1.9834024626271176,-0.7096483050964869
-2.03483011360928,-1.805069677183151,-1.5066226919329126,2.5513883868480938,-1.7386994116272378,1.5477562984565125,3.113707695286212,0.25767810218037757,-0.7895924722279856,0.7692771677624036,0.3251902072426398,4.68319028945013,2.0087824939094063,-0.09034575182859089
-1.4467680604593351,-0.19593514628705178,-1.4131988818483774,0.6507398062424845,-1.2128078692674564,-0.0947423850159619,-1.154957820842835,0.9190333620513934,-0.22498555444921367,-2.915996533753888,0.21383436742053896,1.3457008477204138,1.2610839789625572,1.0342689694804366
0.5426620773895843,0.044901293358539644,-4.036152322782145,0.43415684109406383,-1.5460253147652092,1.5110720339457095,0.5945415518098314,-1.2033996558666402,-0.15558147955217008,1.6198016371424804,3.8161065406653516,1.1028357532936401,3.1403900926508337,0.8720321842818918
0.744375319725888,-0.26542980388264054,3.4495707121483195,-1.7855813845247657,-1.1741916899965683,0.47310361602436674,0.5808212681291275,1.0328602723140683,-1.1361823677891711,-3.073412488245468,-0.6752466403229769,-0.4914012190988398,1.7804548805340905,0.369689956336538
1.5232224796815725,1.6050828101604655,1.5330535577624729,-1.9243576613797095,-2.485907475717515,3.771944897586614,1.0973631522465663,-3.8091234841644512,-0.9554755816970691,-1.0225754863800904,-0.09759473952735585,-1.7849688451766275,2.1754951929385276,0.1594830769839655
-0.3260165917122387,0.5957708026798468,1.2341165419197435,0.2706491605960836,-2.1819409492084656,2.937222445500253,1.7147784876345644,-0.03871260425961626,-2.244462559277284,0.8892746102602411,4.82837224736262,3.6193509055284654,5.004442482567657,-0.19761172174767205
0.5930673233016003,2.0234573075145263,0.329490159142636,0.14213211370628187,-1.024446649371539,-0.6118939219292021,-0.9271433225709967,-0.7239236234708061,1.6790652455115738,0.8268859131029922,-0.06531084944538895,1.0232917680606666,3.959042517367412,-1.035104784170793
1.8953276763745552,-0.7941424680495345,-0.8567119359116104,-0.026803370810426608,0.5060519274610941,1.1931154676452207,-1.6375196199378235,-0.8320483897350032,-0.9041073512700676,-0.1885589918412368,0.14712451711188282,-5.424923752793188,5.606103869171685,0.31626123115972604
0.6657428092466449,-1.9835124532787982,-0.836002352423265,1.0244644927603073,-2.8482510997511943,2.0990935817352403,-0.09224503060339977,0.049592238329600496,-0.27623050359581813,1.6356611071887093,1.6065781037832214,-0.34494231796355634,1.664318078263838,-0.44303581755253374
0.2497806362845446,-2.095169805263489,-3.7857327143262673,1.155711964731435,0.44240798302354056,-0.41689573423372966,-0.6503130806708688,2.476664920561497,-1.1951479290728637,1.3666427917838735,1.1689770799066397,-0.43989610153524356,5.716782958018066,-2.038625117344094
1.6637815316431688,2.068418608052433,-0.2987444973108462,-2.434021810583612,0.5546901590129237,0.9800477058580158,1.6167147767735583,-3.49931462523757,2.7500300900792864,-0.45686110795998514,1.644870231788663,2.8080498863903083,5.500827605134229,2.217461909903991
3.1967526673445,-1.9118621096531616,-1.686785695535985,0.26677613527204547,-0.043378212316725034,-0.9475764167514402,-1.746220110643176,2.9549100652725366,-0.13076641427788568,-1.518756162446657,2.1531758915326167,1.1886555927605247,4.898845649487072,0.09062086015115074
-0.4537298801950648,-1.6733717654196654,2.832824671917482,3.5211784219526208,-1.6219092710138725,0.320355783687296,-0.3279195939245574,1.137648984692039,-0.27580613462260184,-1.0394388415249225,-1.4315399077224618,1.1325877379359603,1.3641213592825032,-0.43520775444495435
-0.06538867108298071,-0.4217460739514035,1.8297680299315937,0.8810785281650365,1.0154094742568347,1.507764110408039,-2.05530901516953,0.477615765315724,-0.38180287481816055,1.4329552815806341,0.6921691818182106,-1.3232594082234035,3.2462499228879897,0.3112963121875976
-3.085434579182602,-0.15675978585701672,-0.859873493246001,1.6440097611836544,0.2401635555610866,3.7059118932276967,1.096887924983264,0.8615788446794609,-2.4086866259304567,3.580891116219805,-1.0696838368081016,0.43258629740141036,2.2888581709142204,1.1334216709617577
-0.6987649534294953,0.6549014071271625,-2.335935142114681,-1.495094893512354,-2.07938605076245,1.0800386945955613,0.8476308537393151,1.534199770567841,-2.9866975569266976,-0.6301832855332999,-1.430247858513496,0.6112569266602069,6.274907688081756,0.2342307759686198
1.2631311916588646,-0.28977235536971463,2.6577297681285432,-2.0473766630111423,1.2786936327815837,-1.4718390382901745,-1.458491250293297,-2.653336172690905,1.5925862625186087,3.2842919891228437,-2.2147146702465044,0.8308104713651142,4.190973248709957,0.0677287923401236
1.4529753698328693,-2.011089126631982,-2.2694660989252164,-1.8950557293991515,-1.74306890328195,0.4147594000568242,-2.0287284558368386,3.307857839573389,1.6909498391304139,-0.3313958818909612,-0.08725826753192421,-1.689120879377423,3.8866654959993365,1.135486795797154
-0.6240051980999216,0.2821891331775147,-2.7523860973940497,0.9750209734301495,2.3643129935135563,-0.7002631126354173,-0.46055108681320217,-1.0799440371505074,-0.059690275810261,-1.0450249271604393,0.45855676966578546,3.7897889500837754,4.025535132763416,0.44379466536059464
0.27086603879309634,1.1849061214254395,0.9481138642241018,1.119267214869126,-0.8403888428486617,-0.07573772441161165,0.7690953199935683,0.6421088515870895,1.4566213009776432,-2.338630501076023,2.31701078524362,1.736836890593148,4.796779061628045,0.13469075021089869
-0.22610560950253292,-1.4260338864872768,-4.691395489709912,1.2658462673003625,0.2900358511456443,-0.08919173204834077,-0.7725655720833109,0.257575755993786,-2.328368032816846,0.7243151757600302,-0.8905567722727658,1.4738437321958286,3.4513938506993966,1.0245916665579728
-0.059787177143969784,-2.093747222466353,1.8635391387989462,-0.06976362729660199,0.6031550365113745,-2.010162494949406,0.9321920962507604,0.8862751526940598,-0.1369921922964233,1.1046740230687644,3.348820737755447,-0.6349511446296499,0.24214935121262474,2.238969754810314
-0.0008425876121510289,0.8234473943970981,1.0372813955391627,2.0172036993208122,1.5322041612099788,0.5388774516765232,-0.3431461003897326,-1.5570303336605775,-0.6352769196426987,0.2827059255108203,-0.3995478173972538,-0.9344384604955769,1.6340813034627553,-0.3658853962833036
2.2840941237850805,0.7124045864757138,-0.6478888092030689,0.09490082727236872,1.3771029979481564,1.1752487446604332,1.208143578285131,1.3277837492682465,-2.141214465195753,-1.658514251507517,-1.63195499482231,-0.42274287958372,0.8678604427205308,0.02239282399391881
-0.37853858812572927,-2.285145141125615,0.6612492971168297,-0.07267181979043576,2.9472813595997667,-1.0688068700808584,-1.0779897752715657,1.827963143906232,1.0983228155289575,-0.4571703213313655,-1.3176348227831176,-1.9248934047103732,0.32872497837529124,0.817231946283001
-0.9298364292993015,3.6105155638727804,-1.5927468355747474,2.3104405373036165,-0.23565805723154037,3.239177994349805,0.26623829346049366,1.3491216351826338,1.2790384891676652,0.35812789943939716,-1.0747860932383277,-1.9143692030735897,6.052589256119162,-0.7618926086860687
-4.104682009590053,0.5966993042303578,2.184105535229117,0.9934500788377826,1.2893952834415854,-2.904374392534084,2.789015015724285,2.343192379391687,-0.7855067223151847,-0.8179111788595077,0.0029018803589963204,0.5846410593497354,1.8814970351941518,-0.8669077214151942
-1.24237540205579,0.5007274708488594,-1.446663736226701,-0.03099394751241217,-0.5130249917880468,-1.9604781774412277,-0.3530455640199465,-1.317196715657295,-2.0052787571057507,0.08221333482122067,1.817097916369369,-0.9168780691250704,0.7870380017131136,-0.8911675422128481
2.813303884241845,2.401856328472572,3.6114957497969447,1.0499584570325815,-0.5108499360921241,-1.5136776544689254,-0.1554712895306775,-0.9538914018518188,4.458325352211655,-0.9154035403220327,-0.5625379289167822,0.6785953683267181,2.6732813869000243,-0.13061469017055855
-0.6517371233725099,1.9884671594244834,0.9104950237543654,-1.3071708564264333,0.23661597614654353,-2.291310791263824,1.9354658533683249,0.8448719709320379,-1.7741192660233767,0.3833014851597226,-0.48301829169291266,0.21554693983263545,5.105260432728329,1.371088843245492
1.3662343337950018,0.0715828286861091,0.5929706510558632,0.06447501467639917,-0.0783426070877047,-0.6132049667870364,-0.3415916276229033,-0.6576557318945316,1.1153642004087194,-3.4149428459708826,2.074895561184846,2.420305213647742,3.2821400765652453,0.5998677225614693
-3.1028142215903878,-2.870325198665218,0.7109136510488133,-1.0815216660640474,-0.1027784741501273,-2.970793326207075,-1.6835765919146184,-1.5167737735471232,1.5234745541349635,0.7578036033399784,-1.6441730556290355,2.167627850402051,5.708248874468837,-0.3334620961730431
1.0642001303762116,0.9018883849436026,-1.7334910386378033,1.1908638384504457,0.8810621840242285,1.5665400132906455,0.7166018505460275,-0.48517968617750107,1.2797318804110691,-3.9569896210469278,2.534024204494561,-0.23748241569554324,1.1528239056664586,0.7083225116750559
-0.3579955244710248,2.9851682370343378,0.5391593459370585,0.8183234993666858,-0.13974649805506298,3.0358384601999724,0.5326986941663095,-2.0182263826587867,1.3172965840628306,-1.8199042103484164,1.8435978817093983,0.48905281908767845,0.209066193393691,-0.9017137559043078
-2.1673019436643264,-0.7871488549257148,1.8738208994416925,2.1474827444015845,1.4888130975436682,0.5851873559324215,1.1398836417112328,-1.670708188288416,-1.6189492776318273,2.16904626306782,0.23999322227337963,-1.0389771236762817,1.6687034584255391,-0.1395253304525253
-0.7184614812210331,-0.12678136462333336,-1.946306239954465,-0.016833005812237407,-1.3363448055880556,-1.2608140705719681,-1.1012517385256664,-0.81468302449858,-2.0581722599379706,-1.4374788265642882,2.0845094016682038,-3.0807777266059673,5.95814075926269,1.0854799326228064
-0.44553512176833593,-1.0749089106140204,-2.3722131989809325,-1.6935888339653948,-1.4364319908184495,-1.5454768674348451,0.48697629442051465,-1.958497508379131,-0.7603078468956496,-1.0276319706578483,0.7590343403475053,2.853898683656427,6.044716253021885,-2.4236231901895264
-0.05797511299040911,-2.6333949927069056,-1.213431000733772,2.8368201631967573,1.6021006453552165,-0.30890540409691136,0.5090243285288457,3.506403116159341,4.032893795937213,2.232288954000445,0.8112608192265415,1.3499270068080902,4.4968936267845105,-0.287410621004603
2.4658207332176794,-1.1689686188588568,2.570047993045433,-3.1320202791319147,0.2007895683097176,3.39352652190652,-0.8302091955242306,-0.4878871056767716,-0.1448285054213605,1.5117086913283442,1.0595301926741536,0.6750242835171881,3.6354430822143438,-1.2053265045705484
1.5007863277447675,2.252567865521812,1.3944533837039348,-0.5351291246795424,-0.9380969606865591,-1.6495490790552232,0.6292336508647914,-1.6301949705697854,0.7184428725899432,1.0136422016237856,-1.2483516160477124,0.6079545477782504,0.7636033078579603,-0.21467363606355436
-0.2752537762397362,-2.596433262841342,-2.4145442792037577,-2.666780936130267,0.7251867880460954,-1.5642489553863785,-0.629692626237679,-0.24872740917982722,-2.0083036924409035,1.6817930607117546,4.107484137139194,-2.54263744524708,2.7247198284123386,-1.3836407879900745
-1.3510047448574467,-1.1738218614220746,0.5811699466622354,-2.4317574011001692,0.9721060118331887,1.6141474030003398,1.4302425694906142,1.633640189345492,0.9509981083539036,-0.40664044332089666,-0.39590616283434515,-1.4913836910695322,5.23222090134455,-1.2439926991047066
1.5270434059417002,0.5153656454855128,2.05153540625745,1.2407389927354138,0.3809947445816444,-1.6491200282367555,0.5057570284958817,2.3253162886197427,0.8555888889390386,0.7281799540977234,1.1031663260323397,1.835072914304564,3.086427037357372,0.6240575649000627
0.10396468203593132,-3.3299638138629475,-0.5894754470817619,-0.760278978606864,-2.0268792796409825,-1.2956060619848793,0.5134313943374895,-0.7472142991879617,0.5116366324940531,1.2773392423897743,0.06963068728052675,-2.2552820420370843,3.5527945725801646,0.4681998339436343
1.4585603995779315,-1.232222422219731,2.7631784217996778,-0.11375738667642392,0.22062147961350181,-1.614722297140902,-0.4827197795724411,1.45542548823941,-2.1686434195656497,0.5211063801010044,-1.0451980021397094,1.0032305203656005,2.7652710379167305,-0.6662705249233946
-0.9185144148603072,-0.8673179719827344,0.9418281426594773,-0.8938411233224113,0.038489705808972104,-1.0487069100104132,0.5935475171746715,-0.24572057083870036,-3.9157916809793645,0.7351028728896754,-0.4417492225319917,0.04243712271494607,1.6360237645174898,0.04895673100416542
-1.9074613513891163,-1.2147938870217763,2.8855058640696414,2.0583621540801214,1.061023906220005,-0.3477127351962294,1.6050552793954318,1.8629337794180412,-3.519071145975162,0.1986640220878916,0.582686611529794,-0.605745051396302,4.6438603104639755,0.381140396630314
2.236830421398308,0.9621217376454119,0.9265546995507822,-0.9509816496126078,2.1141225573828177,1.4056642146128724,3.0317963934858754,-0.9728371363410365,1.2955753316796523,-1.176546388709682,-0.5888679398021006,1.882077238936367,2.7137246498308154,0.9368993713816772
